"","tweet_id","date","complaint_label","tweet_text","usr_followers_count","usr_verified"
"3549",482194231558426624,2014-06-26 16:10:38,"Complaint","@British_Airways Im aware there was an issue... Priority should be put in place by now. Everyone's waiting. They should be at GLA by now.",296,FALSE
"3550",482194347715469312,2014-06-26 16:11:05,"Non-Complaint","@SAS That doesn't really suit my need, but I guess that's just too bad.",213,FALSE
"3551",482194598874595328,2014-06-26 16:12:05,"Non-Complaint","@KLM  Thanku :)",314,FALSE
"3552",482197301083918336,2014-06-26 16:22:50,"Complaint","No entertainment system, no ac outlets from San Diego to JFK @delta not happy campers",298,FALSE
"3553",482199165649575936,2014-06-26 16:30:14,"Non-Complaint","@CopaAirlines Desbloquean en julio? Dime que sí!",651,FALSE
"3554",482200626923700224,2014-06-26 16:36:02,"Non-Complaint","On the steps of Olympia for the $15 for SeaTac hearing. @AlaskaAir blocked $15 Million in wages this year #ourport. http://t.co/fk4lH5MAsv",2178,FALSE
"3555",482204011261472768,2014-06-26 16:49:29,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/dMEUZQFbMb #SummerGetaway",131,FALSE
"3556",482206928106315776,2014-06-26 17:01:05,"Non-Complaint","I don't understand why @AsianaAirlines check-in officer in Jeju 'erase' my extended AR date. My flight is to Incheon! http://t.co/MFivO1an6m",531,FALSE
"3557",482207241274015744,2014-06-26 17:02:19,"Complaint","@united - Why is it- every single time I fly @united airline I get screwed over? And never mind the ignorance of the employees. #unitedsucks",21266,FALSE
"3558",482207816308912128,2014-06-26 17:04:37,"Complaint","@united JH&gt; not sure there is anything that can be done now. Was rerouted to DC to catch a plane for our destination. Waited 45min+ on",36,FALSE
"3559",482211932246532096,2014-06-26 17:20:58,"Non-Complaint","#AirFranceExpo Left my heart in Paris 3 years ago, need to go check on it *!* ♡ @AirFranceUS",336,FALSE
"3560",482212042531565568,2014-06-26 17:21:24,"Non-Complaint","@AirCanada #fail #aircanada #aircanadaproblems #lost #badcustomerservice #airlines #FYI",385,FALSE
"3561",482218435779129344,2014-06-26 17:46:48,"Non-Complaint","@VirginAmerica thank you. The agent was very kind. I remain optimist that I'll be reunited with my bag in a few hours as she promised!",1129,FALSE
"3562",482220236024713216,2014-06-26 17:53:58,"Non-Complaint","just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/QKMrr2bdBc #SummerGetaway",16,FALSE
"3563",482221750202417152,2014-06-26 17:59:59,"Non-Complaint","@VasuKulkarni @BritishAirways They did trial today on 747 to Ghana. Hope they roll out on transatlantic flights soon.",1195,FALSE
"3564",482222207494410240,2014-06-26 18:01:48,"Non-Complaint","Visit Ireland with these @USAirways deals to the Emerald Isle starting from $871 r/t from select cities. http://t.co/R0WSOeGRCu",10299,FALSE
"3565",482223405107011584,2014-06-26 18:06:33,"Non-Complaint","GrandSuite @thepierreny set 2 welcome delegates from Germany @SingaporeAir for #lunch #summer #InRoomPicnic #Bentobox http://t.co/i4yTWpRidh",104,FALSE
"3566",482224270115106816,2014-06-26 18:09:59,"Non-Complaint","@TJR tell @AirCanada like it issss!",444,FALSE
"3567",482225824574091264,2014-06-26 18:16:10,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/XdnCpXByOB #SummerGetaway",78,FALSE
"3568",482225110212804608,2014-06-26 18:13:20,"Non-Complaint","@Temsa7LY @Saudi_Airlines كبير ياتمساح",9,FALSE
"3569",482225948453244928,2014-06-26 18:16:40,"Non-Complaint","@LondonCityAir @British_Airways  Tremendous news! It's my birthday too!",13,FALSE
"3570",482226104846266368,2014-06-26 18:17:17,"Complaint","only fly @SpiritAirlines if you enjoy flight delays and misery",392,FALSE
"3571",482226352494772224,2014-06-26 18:18:16,"Complaint","@DeltaAssist Thanks but that's not the flight I'm on. That's the flight that becomes flight 3582 which is my flight.",955,FALSE
"3572",482226409201336320,2014-06-26 18:18:29,"Non-Complaint","طبعا انتو ما يهمكم 
 
المضيفة العظيمة سابت البيبان حقت الExit مفتوحة !
وجات وحدة مضيفة تانية تججري وتقول شِت!! وزبطت الدنيا @Saudi_Airlines",1838,FALSE
"3573",482227046416781312,2014-06-26 18:21:01,"Non-Complaint","@FrontierCare I am not asking for a refund.  I just want to take a check-in instead of a carryon bag.   And I'm traveling on July 4.",381,FALSE
"3574",482227498517032960,2014-06-26 18:22:49,"Non-Complaint","@DutchFlyGuys @KLM super!! Ik heb zo gehoord van KLM!!!",260,FALSE
"3575",482228947493482496,2014-06-26 18:28:35,"Non-Complaint","@USAirways hi air plane",37,FALSE
"3576",482229128523808768,2014-06-26 18:29:18,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/xRBaGjpSX8 #SummerGetaway",3826,FALSE
"3577",482229915119808512,2014-06-26 18:32:25,"Non-Complaint","@AirCanada  So families are not a priority unless they are willing to pay the higher prices? #shouldhavebookedwestjet",293,FALSE
"3578",482230138994966528,2014-06-26 18:33:19,"Non-Complaint",". @SAS kan flyvertinner ha sex på flyet om de ser en attraktiv passasjer?",816,FALSE
"3579",482232375817306112,2014-06-26 18:42:12,"Non-Complaint","Deze Tata gaat vol met sproeten naar huis met @KLM #byebyeCuracao",2586,FALSE
"3580",482232863241555968,2014-06-26 18:44:08,"Non-Complaint","@TAMAirlines yes that could be the case. Please can you link us to the international website &amp; we will try that. Thank you very much.",504,FALSE
"3581",482233464662417408,2014-06-26 18:46:32,"Non-Complaint","@united @yodameister it was your web support.",213,FALSE
"3582",482234278172827648,2014-06-26 18:49:46,"Non-Complaint","Salt Lake City growth depends on performance, says @AlaskaAir (subscriber): http://t.co/s1xUo6rq5l #acinaEIA #SLC",2193,FALSE
"3583",482234330375143424,2014-06-26 18:49:58,"Non-Complaint","Please take door with you and return to the American Airlines ticket counter. @AmericanAir #planes #travel #air http://t.co/f4cyJtslQP",291,FALSE
"3584",482234538933116928,2014-06-26 18:50:48,"Non-Complaint","About to board our @KLM  flight to Amsterdam! First time flying with KLM, I hope it'll be a goodie :)",68,FALSE
"3585",482234930512928768,2014-06-26 18:52:21,"Non-Complaint","YES!!! Upgrade!! Thank you to the @AmericanAir gate agents working flight #4!! Next stop JFK... Zoom http://t.co/WUj6rI3GMF",372,FALSE
"3586",482235313885286400,2014-06-26 18:53:52,"Non-Complaint","@AirFranceUS do you have outlets on your planes?",261,FALSE
"3587",482236129379618816,2014-06-26 18:57:07,"Non-Complaint","Gracias @vueling @VuelingClients siempre dando por culo. Vuelo que compro vuelo que no dale o se retrasa. La peor compañia de España.",76,FALSE
"3588",482236308858097664,2014-06-26 18:57:50,"Non-Complaint","Here is my new video!

@AirCanada A330's, B767's and B777's - Arriving at Heathrow - 30th May 2014: http://t.co/463AkBvIrc via @YouTube",4386,FALSE
"3589",482237510081585152,2014-06-26 19:02:36,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/li9UUlaFNa #SummerGetaway",2344,FALSE
"3590",482238260735791104,2014-06-26 19:05:35,"Non-Complaint","Thank you to all who came out to watch the game! Special thanks to @Lufthansa_USA and @BitburgerUSA ! http://t.co/OShqola6PH",1202,FALSE
"3591",482238375923970048,2014-06-26 19:06:03,"Non-Complaint","@united couldn't get it through security",7005,FALSE
"3592",482239164914487296,2014-06-26 19:09:11,"Non-Complaint","The stewardess just asked me if I was interested in joining the mile high club. Is this a rewards program @FlyFrontier ?",117,FALSE
"3593",482243931040923648,2014-06-26 19:28:07,"Complaint","Finally for on @BritishAirways flight without so much as an apology only to sit here for over an hour. Get me to Barcelona already #delay",490,FALSE
"3594",482244216463298560,2014-06-26 19:29:15,"Non-Complaint","Things I like about @delta = not a problem keeping me hydrated on long flights",108595,FALSE
"3595",482244607233634304,2014-06-26 19:30:48,"Non-Complaint","Not happy that the wi-fi was down on @SouthwestAir. Missed the whole game but glad to know we still advance #IStillBelieveThatWeWillWin",290,FALSE
"3596",482246040372797440,2014-06-26 19:36:30,"Non-Complaint","@Lufthansa_USA 70F to 80F would work too.. #TNI",798,FALSE
"3597",482247862030712832,2014-06-26 19:43:44,"Non-Complaint","Up, Up and Away: Long Island Wine Council and Delta Airlines Partner Up to Promote East End http://t.co/nuSRjAl6te @LIWineCountry @delta",3997,FALSE
"3598",482251973366800384,2014-06-26 20:00:04,"Complaint","@Jacobson_Colin @united nope just stranded in an airport with no clue where my baggage is. Hey at least I'm alive. Congrats on that United.",576,FALSE
"3599",482252408030908416,2014-06-26 20:01:48,"Complaint","@British_Airways your service is awful!! The baggage of my sister is STILL IN LONDON!!! *two days and counting*",181,FALSE
"3600",482253784090173440,2014-06-26 20:07:16,"Non-Complaint","@KLM many thanks. Request submitted!",474,FALSE
"3601",482258210917584896,2014-06-26 20:24:52,"Non-Complaint","@FrontierCare Shonnell",11,FALSE
"3602",482258483547348992,2014-06-26 20:25:57,"Complaint","@AmericanAir No. Maybe the flight was cheaper by 300 anyway? Original ticket said 1150, now 850 and I've done nothing.",16,FALSE
"3603",482259886852820992,2014-06-26 20:31:31,"Complaint","@united how long does it take to process my seat upgrade refund? You owe me $$$",361,FALSE
"3604",482260697716232192,2014-06-26 20:34:44,"Non-Complaint","@AmericanAir Boeing 757-200 with Rolls Royce RB211s and winglets!",29,FALSE
"3605",482261061458878464,2014-06-26 20:36:11,"Non-Complaint","""Surround yourself only by people who lift you higher."" @Delta FA graduation",234,FALSE
"3606",482261098423652352,2014-06-26 20:36:20,"Non-Complaint","Attn: @Delta RT @don450sl: Came in on a Delta flight from Atlanta arrived at SFO and someone took my carry on with all my cancer medications",277,FALSE
"3607",482262615729528832,2014-06-26 20:42:22,"Non-Complaint","Ah bueno y por las decisiones arbitrarias de @AmericanAir una día mas en L.A Pésimo servicio al cliente, una aerolínea mediocre e incumplida",437,FALSE
"3608",482263479106408448,2014-06-26 20:45:48,"Complaint","@Ryanair can't buy tickets !! any issue with your booking payment system ??",16,FALSE
"3609",482263695637352448,2014-06-26 20:46:39,"Non-Complaint",".@Uber --&gt; post-on-demand wedding ""our friends at @HotelTonight and @AlaskaAir are providing flights and accommodations for your honeymoon""",3166,FALSE
"3610",482264191244328960,2014-06-26 20:48:37,"Non-Complaint","@USAirways gonna cost $600 to change flight out of Birmingham,al anything y'all can do?",4,FALSE
"3611",482264330524561408,2014-06-26 20:49:11,"Non-Complaint","So very true MT @eschlaik @Lufthansa_USA @JeannetteKimmel Best to travel without assumptions. #TNI",10008,FALSE
"3612",482266461164285952,2014-06-26 20:57:39,"Non-Complaint","Zo onderweg naar huis en naar #CAS2014 (at @Delta Sky Club) http://t.co/gr3hWQttCH",33,FALSE
"3613",482267494741442560,2014-06-26 21:01:45,"Complaint","@British_Airways I have phoned your helpline twice now,each time getting nowhere and they couldn't even connect me to someone who could help",159,FALSE
"3614",482267520771305472,2014-06-26 21:01:51,"Non-Complaint","Afíliate a #Privilege y canjea millas para viajes nacionales e internacionales en @SBAAirlines y @asercaairlines http://t.co/1mep7gsHUt",8268,FALSE
"3615",482268513034579968,2014-06-26 21:05:48,"Non-Complaint","@TAMAirlines do segundo bilhete não pedi nada tenho todo o histórico passo a passo",0,FALSE
"3616",482271489035870208,2014-06-26 21:17:37,"Non-Complaint","Flying Business Class to Cape Town with @British_Airways Thank-you @SarahKate009 &amp; BA! Awesome flight! @MrsSAPageant http://t.co/yC2XdTopz7",320,FALSE
"3617",482271765151096832,2014-06-26 21:18:43,"Non-Complaint","@KLM follow me @caylinsmith777 I will talk to you tomorrow",279,FALSE
"3618",482273307920584704,2014-06-26 21:24:51,"Non-Complaint","@DeltaAssist @delta staff pleasant on all three. Desk staff as well!",1724,FALSE
"3619",482273998873444352,2014-06-26 21:27:36,"Non-Complaint","I hope my still missing luggage is shooting a great viral video about its @SouthwestAir  journey! Would LUV to see it!",4244,FALSE
"3620",482276179408216064,2014-06-26 21:36:16,"Non-Complaint","@DeltaAssist I would enjoy it it every plane had tv screens on them like the one I was on today. Was great during the World Cup game.",119,FALSE
"3621",482277981474521088,2014-06-26 21:43:25,"Complaint","@JetBlue nope. Just a regular passenger who had a seat. And then didn't. Massive confusion. No one knows what's going on. Boarding. No seat.",491,FALSE
"3622",482280153310318592,2014-06-26 21:52:03,"Non-Complaint","@AmericanAir definitely IAD in DC",18,FALSE
"3623",482281236745175040,2014-06-26 21:56:21,"Non-Complaint","@British_Airways",0,FALSE
"3624",482282783184650240,2014-06-26 22:02:30,"Complaint","C'mon @Delta get your sh$t together. 2 hr delay and counting waiting on a captain and there's a pilot sitting next to me!!!! #getittogether",34,FALSE
"3625",482282869830606848,2014-06-26 22:02:51,"Non-Complaint","@bharris901 @AmericanAir agreed. I will continue to chronicle my experience for all to read and name names throughout. Thank you, sir.",650,FALSE
"3626",482285359951130624,2014-06-26 22:12:44,"Non-Complaint","@AlaskaAir thanks Andre. how about one of those digiplayers for free? #havetoask",169,FALSE
"3627",482285449487343616,2014-06-26 22:13:06,"Complaint","@DeltaAssist Got this when asking for a refund ""we’re sorry, your purchased item is not refundable based on the product purchase rules.""",451,FALSE
"3628",482286434498670592,2014-06-26 22:17:01,"Non-Complaint","@AviorAirlines buenas porque en su pagina no se pueden ver los vuelos y tarifas?",217,FALSE
"3629",482290303207227392,2014-06-26 22:32:23,"Non-Complaint","@KLM thanks! Perfect flight to Bordeaux.",59,FALSE
"3630",482294072757850112,2014-06-26 22:47:22,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/VqPB2uyzwW #SummerGetaway",466,FALSE
"3631",482295233774751744,2014-06-26 22:51:59,"Complaint","@united my students’ flight delayed (5702) out of Chicago. Waiting in O’Hare for over 8 hours after a flight from Paris. Any explanation?",41,FALSE
"3632",482296152520286208,2014-06-26 22:55:38,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/ynANeoZSlC #SummerGetaway",38,FALSE
"3633",482298076946628608,2014-06-26 23:03:16,"Non-Complaint","@AirCanada #Delayed  Coincidence? I think not. #worst #smh",31,FALSE
"3634",482298547396558848,2014-06-26 23:05:09,"Complaint","@USAirways nice job- canceled my flight less than an hour before boarding. you continue to amaze me.",28,FALSE
"3635",482298957461454848,2014-06-26 23:06:46,"Complaint","@AirCanada Appreciate it's not your fault km, thanks! Only in London for 24hrs before going to Scotland. Will AC be able to send bags there?",4,FALSE
"3636",482299656882249728,2014-06-26 23:09:33,"Non-Complaint","@TAMAirlines 2J5KR3",90,FALSE
"3637",482300603318534144,2014-06-26 23:13:19,"Non-Complaint","@united I landed at IAH from LGA for connecting flight to GPT and was told I couldn't get on flight because of weight restrictions",132,FALSE
"3638",482302845958750208,2014-06-26 23:22:13,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/ah2Dwa8518 #SummerGetaway",141,FALSE
"3639",482306624905035776,2014-06-26 23:37:14,"Non-Complaint","@SullyCNBC @Delta @DeltaAssist how about a punch in the balls Sullivan?",181,FALSE
"3640",482307033317007360,2014-06-26 23:38:52,"Non-Complaint","@AmericanAir Hello! Greetings from Ljubljana. :) Would you be able to help me with a status challenge question?...",9669,FALSE
"3641",482307325793812480,2014-06-26 23:40:01,"Non-Complaint","@Delta At 30,000 miles and having a great meal with fabulous service. Thanks Delta! http://t.co/jgHWNPvnCH",24,FALSE
"3642",482309522732896256,2014-06-26 23:48:45,"Complaint","I am now on hold for the sixth time today with @AmericanAir baggage people. They can't tell me anything except they have it.",65,FALSE
"3643",482311676352794624,2014-06-26 23:57:19,"Complaint","@TAMAirlines and when they tell me to contact you... Then what?",129,FALSE
"3644",482311678000787456,2014-06-26 23:57:19,"Non-Complaint","Thanks @DeltaAssist - making me happy I've been racking up delta miles!",61,FALSE
"3645",482313229566107648,2014-06-27 00:03:29,"Complaint","@united no, thank god not.otherwise I'd be stuck now for 36hrs in Toronto. And at this point you would have heard from me already",19,FALSE
"3646",482314675275579392,2014-06-27 00:09:14,"Non-Complaint","@RetweetsJP @RT2EAT 
█▄█╔╗╦█─╦╔╝╦
█─█╚╝║█▄╩╔╝║
@VicesAdulation
@ajcampos01
@AmericanAir
@LollyDaskal
➤http://t.co/VipAmzghwd",149311,FALSE
"3647",482319607839985664,2014-06-27 00:28:50,"Non-Complaint","Dressed to impress, reppin dad's company :) SLC bound! @united #pilotskid",38,FALSE
"3648",482322932191219712,2014-06-27 00:42:02,"Non-Complaint","☆@jadecdiaz 
@AmericanAir @Glafiz @ChaseAllanMusic @La7li @JETL247 @saferprint @jade33870 @KankichiRyotsu @purpleleaves13 ☆",16392,FALSE
"3649",482330399184404480,2014-06-27 01:11:43,"Complaint","@FlyFrontier first you charge for carry-ons, then for basics things like soda. Now we've been delayed an hour on the Tarmac. Unacceptable.",96,FALSE
"3650",482332614120853504,2014-06-27 01:20:31,"Non-Complaint","Please give us a nonstop from CLE or CAK to PHX @SouthwestAir...please!",563,FALSE
"3651",482334258539683840,2014-06-27 01:27:03,"Non-Complaint","@AmericanAir dang, I can't my feet stink! I wouldn't want to put them thru more pain",125,FALSE
"3652",482336246228721664,2014-06-27 01:34:57,"Complaint","@USAirways @TODAYshow want a story about greed and no customer service? No me in #USAir",417,FALSE
"3653",482340114832826368,2014-06-27 01:50:19,"Non-Complaint","@jacsonartson @TAMAirlines q situação.  Tem um guiche da anac. Vai lá,  tem inclusive juiz de plantão",405,FALSE
"3654",482340389693956096,2014-06-27 01:51:25,"Non-Complaint","Acelera @Delta Air Lines entrada a #EU a través de quioscos http://t.co/s7uDbdY7Q4",7329,FALSE
"3655",482341360083554304,2014-06-27 01:55:16,"Non-Complaint","After all that, @AirCanada is not able to find me a flight home tmrw, looks like I'll be on stand-by all day. Will check w @WestJet in AM",31,FALSE
"3656",482346973970706432,2014-06-27 02:17:34,"Complaint","@AirCanada on reflection, this whole thing would've just blown over if even one of your staff had come fwd earlier and spoken with us all",31,FALSE
"3657",482347809094397952,2014-06-27 02:20:53,"Non-Complaint","@USAirways heard lebron james went first",328,FALSE
"3658",482348349496889344,2014-06-27 02:23:02,"Complaint","Promises by @aircanada repeatedly broken; is more cruel than being told 'you'll get it back in UK'-  as hopes repeatedly raised &amp; dashed :(",350,FALSE
"3659",482350434523152384,2014-06-27 02:31:19,"Non-Complaint","@_RickDale_ @Delta @_KellyDale_ poor Leonard",57,FALSE
"3660",482351611713310720,2014-06-27 02:36:00,"Non-Complaint","@united was scheduled to depart @ 8:30but didn't til after 11-no one @ the ticket counter was VERY frustrating to not know what was going on",34,FALSE
"3661",482351184871567360,2014-06-27 02:34:18,"Non-Complaint","Sugar will b in Houston soon. Hopefully @united is giving him the royal treatment @simonsam @rickygervais #rescuedog http://t.co/STYcIjsNQb",86,FALSE
"3662",482351259211399168,2014-06-27 02:34:36,"Non-Complaint","JHW -&gt; SFO on @united",683,FALSE
"3663",482352376284987392,2014-06-27 02:39:02,"Non-Complaint","@AmericanAir  你的 航班 满满",52,FALSE
"3664",482353239925346304,2014-06-27 02:42:28,"Complaint","@flyairnz I'm okay with that but Status points still does not accurately reflect to the price paid. 3x price paid should equal 3x status pt",172,FALSE
"3665",482353383677120512,2014-06-27 02:43:03,"Non-Complaint","@Delta",23,FALSE
"3666",482353671481470976,2014-06-27 02:44:11,"Non-Complaint","“@jay0man: @jrizzo19 @united I also am delayed on a United out of Denver” imagine that!!",256,FALSE
"3667",482353775965790208,2014-06-27 02:44:36,"Non-Complaint","@delta 👇 read please",626,FALSE
"3668",482354114941444096,2014-06-27 02:45:57,"Non-Complaint","I'm winning those tickets to Paris dammit! Ahem. Oops. Pardonez-moi. S'il vous plait, @AirFranceUS",1026,FALSE
"3669",482354290023870464,2014-06-27 02:46:39,"Non-Complaint","Thanks, @united, for some exceptional customer service lately.",7137,FALSE
"3670",482356214215352320,2014-06-27 02:54:17,"Non-Complaint","@flyspicejet do urself and the guests a favor by at least offering free water...",13,FALSE
"3671",482356640675790848,2014-06-27 02:55:59,"Complaint","im so frustrated we have called customer service twice and sent back to baggage claims twice no help....@British_Airways",666,FALSE
"3672",482358735227355136,2014-06-27 03:04:18,"Non-Complaint","@CopaAirlines espero que se comuniquen prontamente a mi correo personal monicav111@hotmail.com",2,FALSE
"3673",482359047950069760,2014-06-27 03:05:33,"Complaint",".@USAirways get your shit together @fly2ohare and deliver our bags (after taxiing for 30+min)!",956,FALSE
"3674",482364034805534720,2014-06-27 03:25:22,"Non-Complaint","@HawaiianAir Is there an email I could use? I'm based in NZ.",573,FALSE
"3675",482365445014818816,2014-06-27 03:30:58,"Non-Complaint","Not trying to win a trip to Paris or anything. Not like I want to reunite with @French_quiche or anything. @AirFranceUS",162,FALSE
"3676",482370756441944064,2014-06-27 03:52:05,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/3HPPmYrfxO #SummerGetaway",4,FALSE
"3677",482371630698463232,2014-06-27 03:55:33,"Non-Complaint","@MAS Download yukk lagu asik buat yang JOMBLO http://t.co/zaWNqoEInV Bantu share ya teman :)",99,FALSE
"3678",482390632821170176,2014-06-27 05:11:03,"Non-Complaint","@LeeStewie @BritishAirways Cakes ? 😀",28,FALSE
"3679",482394377981923328,2014-06-27 05:25:56,"Complaint","@DeltaAssist me and literally every single person that was supposed to be on this flight. #customerretention http://t.co/FpVNRPooKv",33,FALSE
"3680",482399092627079168,2014-06-27 05:44:40,"Non-Complaint","@KLM  i would like to ask, whether there are routes to Indonesia ?",124,FALSE
"3681",482399140845215744,2014-06-27 05:44:52,"Non-Complaint","@DeltaAssist that double booking has made this return trip miserable",29,FALSE
"3682",482400491544915968,2014-06-27 05:50:14,"Non-Complaint","@BoeingAirplanes @Lufthansa_DE @Lufthansa_USA thought no more 747 produced?",172,FALSE
"3683",482402325542469632,2014-06-27 05:57:31,"Non-Complaint","@SBONTROP @SAS   call sas Sweden and bk new flight asap",46,FALSE
"3684",482403868278816768,2014-06-27 06:03:39,"Non-Complaint","Convoing (@ Malaysia Airlines Academy - @mas w/ 4 others) http://t.co/pWIPQAiOr4",53,FALSE
"3685",482404766975156224,2014-06-27 06:07:13,"Non-Complaint","@DeltaAssist this twit can't get us on stand by!",9,FALSE
"3686",482408300223287296,2014-06-27 06:21:16,"Complaint","@USAirways Bad service continues. More than 30 minutes over new departure time. If u had done that for us earlier, I wouldn't be here",292,FALSE
"3687",482409258026168320,2014-06-27 06:25:04,"Non-Complaint","Congrats to the  #pbn40u40 winners and  honorees tonight, &amp; especially our Board Member Daniel Chun of @AlaskaAir!  http://t.co/AWKLiHnq84",1338,FALSE
"3688",482411795362365440,2014-06-27 06:35:09,"Non-Complaint","kış geri gelmeden istanbula döneyim ddim:) (@ Elazığ Havalimanı (EZS) - @turkishairlines) http://t.co/GRFQJ8S41R",196,FALSE
"3689",482412036500885504,2014-06-27 06:36:06,"Complaint","@SouthwestAir no response to my calls or tweet? Not like your normal self this week... Can I get an update on my suitcase??",556,FALSE
"3690",482413131810234368,2014-06-27 06:40:28,"Complaint","@TurkishAirlines , I just reached out to my skipper and she said they're leaving me. Help please. #fixthisplease http://t.co/cTJrOZgZSL",45,FALSE
"3691",482413454821556224,2014-06-27 06:41:45,"Non-Complaint","@united  Time for Smisek to step down as CEO!  Bring back John Edwardson. He would turn things around!  Restore the retiree benfits",60,FALSE
"3692",482415174763438080,2014-06-27 06:48:35,"Non-Complaint","@BowenBBC happens to the best of us #british airways @British_Airways",32,FALSE
"3693",482417623791980544,2014-06-27 06:58:19,"Complaint","@AirAsia I have just booked a flight with you, and just realised I misspelled my email address. How do I notify them about this ?",113,FALSE
"3694",482423845677064192,2014-06-27 07:23:02,"Complaint","@AmericanAir I've been flying for 12 years n AA had been the worst experience ever. Ur Italian customer service is appaling.",459,FALSE
"3695",482430441446580224,2014-06-27 07:49:15,"Non-Complaint","Looks like @emirates plan for domination is on schedule-4th Daily to Johannesburg! 
EK 767 DXB JNB 2320 0535+1 EK 768 JNB DXB 0930 1940",1280,FALSE
"3696",482430733009817600,2014-06-27 07:50:24,"Complaint","well, @BritishAirways lost my bag from London to Oslo... and now it looks like I'll be traveling to Croatia tomorrow morning with NOTHING😭😡",160,FALSE
"3697",482431207695609856,2014-06-27 07:52:17,"Non-Complaint","Meanwhile @KLM: Fail fast and often. PowerPoints won’t help you do that; building, testing and tweaking will http://t.co/AYHrIw0Knq #KLMBlog",1273,FALSE
"3698",482432739182776320,2014-06-27 07:58:22,"Non-Complaint","On board my red eye @Delta flight to Atlanta &amp; Punta Cana! Excited for weekend's shows at @BreathlessRsrts @BreathlessPC Dominican Republic!",22561,FALSE
"3699",482432956326481920,2014-06-27 07:59:14,"Complaint","@British_Airways showed us horrible client service last night! My colleague lost his wallet and still they forced me to pay for his luggage!",44,FALSE
"3700",482433305078685696,2014-06-27 08:00:37,"Non-Complaint","@CebuPacificAir Similajau National Park",8,FALSE
"3701",482435375223541760,2014-06-27 08:08:51,"Non-Complaint","@BowenBBC @British_Airways Istiklal street",81,FALSE
"3702",482435919069609984,2014-06-27 08:11:00,"Non-Complaint","@BowenBBC @British_Airways @Brown_Moses try a week of Kurdish national dress. Its a bit different",2075,TRUE
"3703",482437094548459520,2014-06-27 08:15:41,"Non-Complaint","With just 22hrs till we R due to start R charity walk &amp; baggage handlers strike by @SAS means 1/3 of R #dartmoor100 kit is stuck in Denmark",1402,FALSE
"3704",482437224697327616,2014-06-27 08:16:12,"Non-Complaint","@CebuPacificAir Ceb #juanforfun",317,FALSE
"3705",482437277532962816,2014-06-27 08:16:24,"Non-Complaint","@CebuPacificAir #juanforfun CEB",10,FALSE
"3706",482437454972997632,2014-06-27 08:17:07,"Non-Complaint","@CebuPacificAir CEB #juanforfun",171,FALSE
"3707",482437498405003264,2014-06-27 08:17:17,"Non-Complaint","@CebuPacificAir  CEB #JuanForFun",60,FALSE
"3708",482437646950883328,2014-06-27 08:17:52,"Non-Complaint","@BowenBBC @evanssmd @British_Airways Funky Istinye Park (Istinye Bayiri Cd 73 Sariyer; 345 5555; http://t.co/RrmvbxKaj4) it's a modern mall",655,FALSE
"3709",482439509603123200,2014-06-27 08:25:17,"Non-Complaint","@CebuPacificAir @jaysan86 @krayzieeME @carabaopower @GaemGyuCha @mavzx bukit bintang",166,FALSE
"3710",482439622920634368,2014-06-27 08:25:44,"Non-Complaint","@BowenBBC @British_Airways @Beltrew sounds like you are planning on joining ISIS - BBC at its best",879,FALSE
"3711",482441433467846656,2014-06-27 08:32:55,"Non-Complaint","@internauta2009 @AmericanAir @Mery_L @fdeaguilaramat @AlbertoPajaroto @PikerPilot @PatriDeKimi No se te escapa ni uno",199,FALSE
"3712",482444031197077504,2014-06-27 08:43:15,"Non-Complaint","@CebuPacificAir @jaysan86 nice one! Congrats @jaysan86 ! Haha",1491,FALSE
"3713",482445411647361024,2014-06-27 08:48:44,"Complaint","@British_Airways Only works if ref numbers have been entered at airport; Rome's computers were down yesterday. Can't believe this happens!",1584,FALSE
"3714",482446465474650112,2014-06-27 08:52:55,"Non-Complaint","@CebuPacificAir #Ceb #Malaysiatrulyasia",92,FALSE
"3715",482446496621924352,2014-06-27 08:53:02,"Non-Complaint","@JRadio917FM @IndonesiaGaruda Pesawat Garuda
Indonesia jenis Bombardier CRJ
1000 NexGen. Pagi:07:45
Sore:17:00",1497,FALSE
"3716",482447257711935488,2014-06-27 08:56:04,"Non-Complaint","Joke of the day - the #Ryanair online support  a One-Way Conversation  LOL @Ryanair",93,FALSE
