source,text,created_at,retweet_count,favorite_count,id_str,utc_timestamp,est_timestamp,year,month,source2
Twitter for iPhone,"The Fake News Washington Post, Amazon’s “chief lobbyist,” has another (of many) phony headlines, “Trump Defiant As China Adds Trade Penalties.” WRONG! Should read, “Trump Defiant as U.S. Adds Trade Penalties, Will End Barriers And Massive  I.P. Theft.” Typically bad reporting!",2018 Apr 05 13:10:07 ,24732,93542,981881669593559040,2018-04-05T13:10:07Z,2018-04-05T13:10:07Z,2018,4,trump
Twitter for iPhone,"The Caravan is largely broken up thanks to the strong immigration laws of Mexico and their willingness to use them so as not to cause a giant scene at our Border. Because of the Trump Administrations actions, Border crossings are at a still UNACCEPTABLE 46 year low. Stop drugs!",2018 Apr 05 11:40:53 ,20952,93713,981859214380462081,2018-04-05T11:40:53Z,2018-04-05T11:40:53Z,2018,4,trump
Twitter for iPhone,“Still Rising: Rasmussen Poll Shows Donald Trump Approval Ratings Now at 51 Percent” ,2018 Apr 04 23:08:19 ,23985,99983,981669823221559302,2018-04-04T23:08:19Z,2018-04-04T23:08:19Z,2018,4,trump
Media Studio,"Today we honor Dr. Martin Luther King, Jr. on the 50th anniversary of his assassination. Earlier this year I spoke about Dr. King’s legacy of justice and peace, and his impact on uniting Americans. #MLK50 Proclamation:  ",2018 Apr 04 15:05:38 ,18830,74530,981548354088898560,2018-04-04T15:05:38Z,2018-04-04T15:05:38Z,2018,4,aides
Twitter for iPhone,"Our thoughts and prayers are with the four U.S. Marines from the 3rd Marine Aircraft Wing who lost their lives in yesterday’s Southern California helicopter crash. We pray for their families, and our great @USMC.",2018 Apr 04 14:50:03 ,18139,87562,981544432762802176,2018-04-04T14:50:03Z,2018-04-04T14:50:03Z,2018,4,trump
Twitter for iPhone,"When you’re already $500 Billion DOWN, you can’t lose!",2018 Apr 04 13:20:31 ,18557,88304,981521901079146499,2018-04-04T13:20:31Z,2018-04-04T13:20:31Z,2018,4,trump
Twitter for iPhone,"We are not in a trade war with China, that war was lost many years ago by the foolish, or incompetent, people who represented the U.S. Now we have a Trade Deficit of $500 Billion a year, with Intellectual Property Theft of another $300 Billion. We cannot let this continue!",2018 Apr 04 11:22:03 ,37281,144378,981492087328792577,2018-04-04T11:22:03Z,2018-04-04T11:22:03Z,2018,4,trump
Twitter for iPhone,"Our Border Laws are very weak while those of Mexico  Canada are very strong. Congress must change these Obama era, and other, laws NOW! The Democrats stand in our way - they want people to pour into our country unchecked....CRIME! We will be taking strong action today.",2018 Apr 04 11:19:28 ,24527,99709,981491439233355776,2018-04-04T11:19:28Z,2018-04-04T11:19:28Z,2018,4,trump
Twitter for iPhone,"Was just briefed on the shooting at YouTube’s HQ in San Bruno, California. Our thoughts and prayers are with everybody involved. Thank you to our phenomenal Law Enforcement Officers and First Responders that are currently on the scene.",2018 Apr 03 21:49:14 ,19983,109584,981287536520847360,2018-04-03T21:49:14Z,2018-04-03T21:49:14Z,2018,4,trump
Media Studio,WE WILL PROTECT OUR SOUTHERN BORDER! ,2018 Apr 03 19:59:40 ,21366,84819,981259962717388801,2018-04-03T19:59:40Z,2018-04-03T19:59:40Z,2018,4,aides
Media Studio,"Today, it was my honor to welcome Estonia President @KerstiKaljulaid, Lithuania President @Grybauskaite_LT, and Latvia President @Vejonis to the @WhiteHouse. Congratulations on your 100th anniversaries of independence! #BalticSummit:  ",2018 Apr 03 19:15:42 ,9378,45429,981248899166932994,2018-04-03T19:15:42Z,2018-04-03T19:15:42Z,2018,4,aides
Twitter for iPhone,I am right about Amazon costing the United States Post Office massive amounts of money for being their Delivery Boy. Amazon should pay these costs (plus) and not have them bourne by the American Taxpayer. Many billions of dollars. P.O. leaders don’t have a clue (or do they?)!,2018 Apr 03 13:55:37 ,20292,84366,981168344924536832,2018-04-03T13:55:37Z,2018-04-03T13:55:37Z,2018,4,trump
Twitter for iPhone,"Thank you to Rasmussen for the honest polling. Just hit 50%, which is higher than Cheatin’ Obama at the same time in his Administration.",2018 Apr 03 11:08:51 ,22540,99903,981126375716409344,2018-04-03T11:08:51Z,2018-04-03T11:08:51Z,2018,4,trump
Twitter for iPhone,"Check out the fact that you can’t get a job at ratings challenged @CNN unless you state that you are totally anti-Trump? Little Jeff Zuker, whose job is in jeopardy, is not having much fun lately. They should clean up and strengthen CNN and get back to honest reporting!",2018 Apr 03 10:58:30 ,16830,70804,981123772169191424,2018-04-03T10:58:30Z,2018-04-03T10:58:30Z,2018,4,trump
Twitter for iPhone,"The big Caravan of People from Honduras, now coming across Mexico and heading to our “Weak Laws” Border, had better be stopped before it gets there. Cash cow NAFTA is in play, as is foreign aid to Honduras and the countries that allow this to happen. Congress MUST ACT NOW!",2018 Apr 03 10:49:07 ,25533,99245,981121409807155200,2018-04-03T10:49:07Z,2018-04-03T10:49:07Z,2018,4,trump
Twitter for iPhone,"The Fake News Networks, those that knowingly have a sick and biased AGENDA, are worried about the competition and quality of Sinclair Broadcast. The “Fakers” at CNN, NBC, ABC  CBS have done so much dishonest reporting that they should only be allowed to get awards for fiction!",2018 Apr 03 10:34:18 ,21418,86809,981117684489379840,2018-04-03T10:34:18Z,2018-04-03T10:34:18Z,2018,4,trump
Twitter for iPhone,#AutismAwarenessDay #LightItUpBlue ,2018 Apr 03 02:03:18 ,18328,91435,980989085631225857,2018-04-03T02:03:18Z,2018-04-03T02:03:18Z,2018,4,trump
Twitter for iPhone,"“President Trump's approval rate among likely U.S. voters hit 50 percent on Monday, which puts him higher than former President Barack Obama's score at the same point into his first term, according to a new poll.” Via: @Anna_Giaritelli @DCExaminer ",2018 Apr 03 00:34:48 ,18962,74243,980966813843509249,2018-04-03T00:34:48Z,2018-04-03T00:34:48Z,2018,4,trump
Twitter for iPhone,"39% of my nominations, including Diplomats to foreign lands, have not been confirmed due to Democrat obstruction and delay. At this rate, it would take more than 7 years before I am allowed to have these great people start working. Never happened before. Disgraceful!",2018 Apr 03 00:24:01 ,30648,103239,980964100502118400,2018-04-03T00:24:01Z,2018-04-03T00:24:01Z,2018,4,trump
Twitter for iPhone,"Honduras, Mexico and many other countries that the U.S. is very generous to, sends many of their people to our country through our WEAK IMMIGRATION POLICIES. Caravans are heading here. Must pass tough laws and build the WALL. Democrats allow open borders, drugs and crime!",2018 Apr 03 00:12:03 ,20587,79542,980961086546632705,2018-04-03T00:12:03Z,2018-04-03T00:12:03Z,2018,4,trump
Twitter for iPhone,"As ridiculous as it sounds, the laws of our country do not easily allow us to send those crossing our Southern Border back where they came from. A whole big wasted procedure must take place. Mexico  Canada have tough immigration laws, whereas ours are an Obama joke. ACT CONGRESS",2018 Apr 03 00:00:58 ,24596,89883,980958298445885446,2018-04-03T00:00:58Z,2018-04-03T00:00:58Z,2018,4,trump
Twitter for iPhone,"“President Donald J. Trump Proclaims April 2, 2018, World Autism Awareness Day” ",2018 Apr 02 16:38:29 ,13702,56478,980846943130746881,2018-04-02T16:38:29Z,2018-04-02T16:38:29Z,2018,4,trump
Twitter for iPhone,An honor to host the Annual @WhiteHouse Easter Egg Roll! ,2018 Apr 02 15:41:04 ,9611,51240,980832496005844993,2018-04-02T15:41:04Z,2018-04-02T15:41:04Z,2018,4,trump
Twitter for iPhone,"So sad that the Department of “Justice” and the FBI are slow walking, or even not giving, the unredacted documents requested by Congress. An embarrassment to our country!",2018 Apr 02 13:58:00 ,21137,80206,980806557846863872,2018-04-02T13:58:00Z,2018-04-02T13:58:00Z,2018,4,trump
Twitter for iPhone,"Only fools, or worse, are saying that our money losing Post Office makes money with Amazon. THEY LOSE A FORTUNE, and this will be changed. Also, our fully tax paying retailers are closing stores all over the country...not a level playing field!",2018 Apr 02 13:35:03 ,18414,77519,980800783313702918,2018-04-02T13:35:03Z,2018-04-02T13:35:03Z,2018,4,trump
Twitter for iPhone,"So funny to watch Fake News Networks, among the most dishonest groups of people I have ever dealt with, criticize Sinclair Broadcasting for being biased. Sinclair is far superior to CNN and even more Fake NBC, which is a total joke.",2018 Apr 02 13:28:42 ,19085,82200,980799183425802240,2018-04-02T13:28:42Z,2018-04-02T13:28:42Z,2018,4,trump
Twitter for iPhone,"Mexico is making a fortune on NAFTA...They have very strong border laws - ours are pathetic. With all of the money they make from the U.S., hopefully they will stop people from coming through their country and into ours, at least until Congress changes our immigration laws!",2018 Apr 02 13:08:47 ,19555,77338,980794173279342592,2018-04-02T13:08:47Z,2018-04-02T13:08:47Z,2018,4,trump
Twitter for iPhone,"DACA is dead because the Democrats didn’t care or act, and now everyone wants to get onto the DACA bandwagon... No longer works. Must build Wall and secure our borders with proper Border legislation. Democrats want No Borders, hence drugs and crime!",2018 Apr 02 11:17:19 ,23176,90936,980766121983987712,2018-04-02T11:17:19Z,2018-04-02T11:17:19Z,2018,4,trump
Twitter for iPhone,"...Congress must immediately pass Border Legislation, use Nuclear Option if necessary, to stop the massive inflow of Drugs and People. Border Patrol Agents (and ICE) are GREAT, but the weak Dem laws don’t allow them to do their job. Act now Congress, our country is being stolen!",2018 Apr 02 11:10:19 ,23709,90143,980764358530789380,2018-04-02T11:10:19Z,2018-04-02T11:10:19Z,2018,4,trump
Twitter for iPhone,"Mexico has the absolute power not to let these large “Caravans” of people enter their country. They must stop them at their Northern Border, which they can do because their border laws work, not allow them to pass through into our country, which has no effective border laws.....",2018 Apr 02 11:02:30 ,19753,76422,980762392303980544,2018-04-02T11:02:30Z,2018-04-02T11:02:30Z,2018,4,trump
Twitter for iPhone,These big flows of people are all trying to take advantage of DACA. They want in on the act!,2018 Apr 01 14:28:19 ,19875,85084,980451798606602241,2018-04-01T14:28:19Z,2018-04-01T14:28:19Z,2018,4,trump
Twitter for iPhone,"Mexico is doing very little, if not NOTHING, at stopping people from flowing into Mexico through their Southern Border, and then into the U.S. They laugh at our dumb immigration laws. They must stop the big drug and people flows, or I will stop their cash cow, NAFTA. NEED WALL!",2018 Apr 01 14:25:46 ,33429,127184,980451155548491777,2018-04-01T14:25:46Z,2018-04-01T14:25:46Z,2018,4,trump
Twitter for iPhone,Border Patrol Agents are not allowed to properly do their job at the Border because of ridiculous liberal (Democrat) laws like Catch  Release. Getting more dangerous. “Caravans” coming. Republicans must go to Nuclear Option to pass tough laws NOW. NO MORE DACA DEAL!,2018 Apr 01 13:56:34 ,37544,132851,980443810529533952,2018-04-01T13:56:34Z,2018-04-01T13:56:34Z,2018,4,trump
Twitter for iPhone,HAPPY EASTER!,2018 Apr 01 12:27:02 ,41508,209522,980421275326865409,2018-04-01T12:27:02Z,2018-04-01T12:27:02Z,2018,4,trump
Twitter for iPhone,Governor Jerry “Moonbeam” Brown pardoned 5 criminal illegal aliens whose crimes include (1) Kidnapping and Robbery (2) Badly beating wife and threatening a crime with intent to terrorize (3) Dealing drugs. Is this really what the great people of California want? @FoxNews,2018 Mar 31 12:53:01 ,32577,98367,980065427375128576,2018-03-31T12:53:01Z,2018-03-31T12:53:01Z,2018,3,trump
Twitter for iPhone,"...does not include the Fake Washington Post, which is used as a “lobbyist” and should so  REGISTER. If the P.O. “increased its parcel rates, Amazon’s shipping costs would rise by $2.6 Billion.” This Post Office scam must stop. Amazon must pay real costs (and taxes) now!",2018 Mar 31 12:52:59 ,22610,89937,980065419632566272,2018-03-31T12:52:59Z,2018-03-31T12:52:59Z,2018,3,trump
Twitter for iPhone,"While we are on the subject, it is reported that the U.S. Post Office will lose $1.50 on average for each package it delivers for Amazon. That amounts to Billions of Dollars. The Failing N.Y. Times reports that “the size of the company’s lobbying staff has ballooned,” and that...",2018 Mar 31 12:45:41 ,21657,82372,980063581592047617,2018-03-31T12:45:41Z,2018-03-31T12:45:41Z,2018,3,trump
Twitter for iPhone,,2018 Mar 30 20:24:56 ,25486,88218,979816766904954880,2018-03-30T20:24:56Z,2018-03-30T20:24:56Z,2018,3,trump
Twitter for iPhone,"Washington spent trillions building up foreign countries while allowing OUR OWN infrastructure to fall into a state of total disrepair. No more! It's time to REBUILD, and we will do it with American WORKERS, American GRIT, and American PRIDE! ",2018 Mar 29 20:06:37 ,26959,105398,979449770640015361,2018-03-29T20:06:37Z,2018-03-29T20:06:37Z,2018,3,trump
Twitter for iPhone,"JOBS, JOBS, JOBS! Unemployment claims have fallen to a 45-year low. Together, we are making the economy great again! ",2018 Mar 29 19:58:35 ,18362,74838,979447750529110017,2018-03-29T19:58:35Z,2018-03-29T19:58:35Z,2018,3,trump
Twitter for iPhone,"We are going to REBUILD our crumbling infrastructure, and there is no better place to begin this campaign than in the Great State of Ohio. A tremendous honor to be here today at a state-of-the-art training site, where the skills of the American Worker are forged and refined! ",2018 Mar 29 19:44:06 ,16661,74693,979444104923840513,2018-03-29T19:44:06Z,2018-03-29T19:44:06Z,2018,3,trump
Twitter for iPhone,"I have stated my concerns with Amazon long before the Election. Unlike others, they pay little or no taxes to state  local governments, use our Postal System as their Delivery Boy (causing tremendous loss to the U.S.), and are putting many thousands of retailers out of business!",2018 Mar 29 11:57:38 ,33388,130541,979326715272065024,2018-03-29T11:57:38Z,2018-03-29T11:57:38Z,2018,3,trump
Twitter for iPhone,"....In the interim, Hon. Robert Wilkie of DOD will serve as Acting Secretary. I am thankful for Dr. David Shulkin’s service to our country and to our GREAT VETERANS!",2018 Mar 28 21:31:54 ,9891,48476,979108846408003584,2018-03-28T21:31:54Z,2018-03-28T21:31:54Z,2018,3,trump
Twitter for iPhone,"I am pleased to announce that I intend to nominate highly respected Admiral Ronny L. Jackson, MD, as the new Secretary of Veterans Affairs....",2018 Mar 28 21:31:08 ,17127,78712,979108653377703936,2018-03-28T21:31:08Z,2018-03-28T21:31:08Z,2018,3,trump
Twitter for iPhone,Great briefing this afternoon on the start of our Southern Border WALL! ,2018 Mar 28 19:47:02 ,32111,119196,979082457340407808,2018-03-28T19:47:02Z,2018-03-28T19:47:02Z,2018,3,trump
Twitter for iPhone,....release known dangerous criminals into communities across the State. All citizens have the right to be protected by Federal law and strong borders.,2018 Mar 28 16:19:02 ,15087,67313,979030109104562176,2018-03-28T16:19:02Z,2018-03-28T16:19:02Z,2018,3,trump
Twitter for iPhone,My Administration stands in solidarity with the brave citizens in Orange County defending their rights against California's illegal and unconstitutional Sanctuary policies. California's Sanctuary laws....,2018 Mar 28 16:18:44 ,26688,111399,979030033149972480,2018-03-28T16:18:44Z,2018-03-28T16:18:44Z,2018,3,trump
Twitter for iPhone,.@USTradeRep just announced an agreement in principle with South Korea on KORUS! A great deal for American and Korean workers. Let’s now focus on our important security relationship.,2018 Mar 28 16:14:34 ,12228,55208,979028987858112512,2018-03-28T16:14:34Z,2018-03-28T16:14:34Z,2018,3,trump
Twitter for iPhone,"Received message last night from XI JINPING of China that his meeting with KIM JONG UN went very well and that KIM looks forward to his meeting with me. In the meantime, and unfortunately, maximum sanctions and pressure must be maintained at all cost!",2018 Mar 28 10:16:26 ,24254,103499,978938860582440960,2018-03-28T10:16:26Z,2018-03-28T10:16:26Z,2018,3,trump
Twitter for iPhone,"For years and through many administrations, everyone said that peace and the denuclearization of the Korean Peninsula was not even a small possibility. Now there is a good chance that Kim Jong Un will do what is right for his people and for humanity. Look forward to our meeting!",2018 Mar 28 10:05:18 ,26517,113827,978936058795757568,2018-03-28T10:05:18Z,2018-03-28T10:05:18Z,2018,3,trump
Twitter for iPhone,"THE SECOND AMENDMENT WILL NEVER BE REPEALED! As much as Democrats would like to see this happen, and despite the words yesterday of former Supreme Court Justice Stevens, NO WAY. We need more Republicans in 2018 and must ALWAYS hold the Supreme Court!",2018 Mar 28 09:52:36 ,59143,194123,978932860307505153,2018-03-28T09:52:36Z,2018-03-28T09:52:36Z,2018,3,trump
Twitter for iPad,I am very pleased to welcome the opioid memorial to the President's Park in April. I encourage all to visit and remember those who we have lost to this deadly epidemic. We will keep fighting until we defeat the opioid crisis! ,2018 Mar 27 18:35:06 ,15524,68129,978701966456082433,2018-03-27T18:35:06Z,2018-03-27T18:35:06Z,2018,3,trump
Twitter for iPhone,"Trade talks going on with numerous countries that, for many years, have not treated the United States fairly. In the end, all will be happy!",2018 Mar 27 00:44:52 ,21053,104664,978432632273948674,2018-03-27T00:44:52Z,2018-03-27T00:44:52Z,2018,3,trump
Twitter for iPhone,Great news! #MAGA ,2018 Mar 26 20:29:19 ,15786,69302,978368319542702080,2018-03-26T20:29:19Z,2018-03-26T20:29:19Z,2018,3,trump
Twitter for iPhone,"So much Fake News. Never been more voluminous or more inaccurate. But through it all, our country is doing great!",2018 Mar 26 12:38:55 ,27436,133788,978249938743234560,2018-03-26T12:38:55Z,2018-03-26T12:38:55Z,2018,3,trump
Twitter for iPhone,The economy is looking really good. It has been many years that we have seen these kind of numbers. The underlying strength of companies has perhaps never been better.,2018 Mar 26 11:05:40 ,19715,98420,978226474485534720,2018-03-26T11:05:40Z,2018-03-26T11:05:40Z,2018,3,trump
Twitter for iPhone,".@HowieCarrShow just wrote a book which everyone is talking about. He was a great help. He is a veteran journalist who had a great influence in NH and beyond. He calls it the most amazing political campaign of modern times. The book is called, “What Really Happened.” Enjoy! #MAGA ",2018 Mar 26 03:26:43 ,20641,75392,978110975428657153,2018-03-26T03:26:43Z,2018-03-26T03:26:43Z,2018,3,trump
Twitter for iPhone,"“President Donald J. Trump Proclaims March 25, 2018, as Greek Independence Day: A National Day of Celebration of Greek and American Democracy”  ",2018 Mar 25 13:45:44 ,11406,51735,977904367524372481,2018-03-25T13:45:44Z,2018-03-25T13:45:44Z,2018,3,trump
Twitter for iPhone,Happy National #MedalOfHonorDay to our HEROES. We love you! ,2018 Mar 25 13:08:27 ,15023,64996,977894983083708416,2018-03-25T13:08:27Z,2018-03-25T13:08:27Z,2018,3,trump
Twitter for iPhone,"....lawyer or law firm will take months to get up to speed (if for no other reason than they can bill more), which is unfair to our great country - and I am very happy with my existing team. Besides, there was NO COLLUSION with Russia, except by Crooked Hillary and the Dems!",2018 Mar 25 11:49:16 ,17922,82458,977875057572745216,2018-03-25T11:49:16Z,2018-03-25T11:49:16Z,2018,3,trump
Twitter for iPhone,"Many lawyers and top law firms want to represent me in the Russia case...don’t believe the Fake News narrative that it is hard to find a lawyer who wants to take this on. Fame  fortune will NEVER be turned down by a lawyer, though some are conflicted. Problem is that a new......",2018 Mar 25 11:40:41 ,14318,66686,977872899792089088,2018-03-25T11:40:41Z,2018-03-25T11:40:41Z,2018,3,trump
Twitter for iPhone,"Much can be done with the $1.6 Billion given to building and fixing the border wall. It is just a down payment. Work will start immediately. The rest of the money will come - and remember DACA, the Democrats abandoned you (but we will not)!",2018 Mar 25 10:42:20 ,19683,80170,977858212635594752,2018-03-25T10:42:20Z,2018-03-25T10:42:20Z,2018,3,trump
Twitter for iPhone,"Because of the $700  $716 Billion Dollars gotten to rebuild our Military, many jobs are created and our Military is again rich. Building a great Border Wall, with drugs (poison) and enemy combatants pouring into our Country, is all about National Defense. Build WALL through M!",2018 Mar 25 10:33:25 ,31170,117696,977855968364171264,2018-03-25T10:33:25Z,2018-03-25T10:33:25Z,2018,3,trump
Twitter for iPhone,"France honors a great hero. Officer died after bravely swapping places with hostage in ISIS related terror attack. So much bravery around the world constantly fighting radical Islamic terrorism. Even stronger measures needed, especially at borders!",2018 Mar 25 10:10:14 ,19653,83101,977850135697911808,2018-03-25T10:10:14Z,2018-03-25T10:10:14Z,2018,3,trump
Twitter for iPhone,"Our thoughts and prayers are with the victims of the horrible attack in France yesterday, and we grieve the nation’s loss. We also condemn the violent actions of the attacker and anyone who would provide him support. We are with you @EmmanuelMacron!",2018 Mar 24 16:40:11 ,15760,83062,977585879651966980,2018-03-24T16:40:11Z,2018-03-24T16:40:11Z,2018,3,trump
Twitter for iPhone,"As a matter of National Security I've signed the Omnibus Spending Bill. I say to Congress: I will NEVER sign another bill like this again. To prevent this omnibus situation from ever happening again, I'm calling on Congress to give me a line-item veto for all govt spending bills! ",2018 Mar 23 23:01:10 ,19345,71398,977319371277156352,2018-03-23T23:01:10Z,2018-03-23T23:01:10Z,2018,3,trump
Twitter for iPhone,"Obama Administration legalized bump stocks. BAD IDEA. As I promised, today the Department of Justice will issue the rule banning BUMP STOCKS with a mandated comment period. We will BAN all devices that turn legal weapons into illegal machine guns.",2018 Mar 23 20:50:30 ,17129,81865,977286489410240514,2018-03-23T20:50:30Z,2018-03-23T20:50:30Z,2018,3,trump
Twitter for iPhone,News conference at the White House concerning the Omnibus Spending Bill.  1:00 P.M.,2018 Mar 23 16:32:58 ,9681,47571,977221676697079808,2018-03-23T16:32:58Z,2018-03-23T16:32:58Z,2018,3,trump
Twitter for iPhone,"I am considering a VETO of the Omnibus Spending Bill based on the fact that the 800,000 plus DACA recipients have been totally abandoned by the Democrats (not even mentioned in Bill) and the BORDER WALL, which is desperately needed for our National Defense, is not fully funded.",2018 Mar 23 12:55:15 ,37288,155673,977166887493799936,2018-03-23T12:55:15Z,2018-03-23T12:55:15Z,2018,3,trump
Twitter for iPhone,DACA was abandoned by the Democrats. Very unfair to them! Would have been tied to desperately needed Wall.,2018 Mar 23 12:26:37 ,16395,73007,977159683151712258,2018-03-23T12:26:37Z,2018-03-23T12:26:37Z,2018,3,trump
Twitter for iPhone,House Intelligence Committee votes to release final report. FINDINGS: (1) No evidence provided of Collusion between Trump Campaign  Russia. (2)  The Obama Administrations Post election response was insufficient. (3) Clapper provided inconsistent testimony on media contacts.,2018 Mar 23 10:07:18 ,21100,77515,977124622285066240,2018-03-23T10:07:18Z,2018-03-23T10:07:18Z,2018,3,trump
Twitter for iPhone,"I am pleased to announce that, effective 4/9/18, @AmbJohnBolton will be my new National Security Advisor. I am very thankful for the service of General H.R. McMaster who has done an outstanding job  will always remain my friend. There will be an official contact handover on 4/9.",2018 Mar 22 22:26:41 ,24242,96093,976948306927607810,2018-03-22T22:26:41Z,2018-03-22T22:26:41Z,2018,3,trump
Twitter for iPhone,My honor Charlie - thank you! #MAGA ,2018 Mar 22 20:11:30 ,10877,49962,976914287217258497,2018-03-22T20:11:30Z,2018-03-22T20:11:30Z,2018,3,trump
Media Studio,"As a candidate, I pledged that if elected I would use every lawful tool to combat unfair trade, protect American workers, and defend our national security.  Today, we took another critical step to fulfill that commitment.  ",2018 Mar 22 18:40:54 ,15736,67717,976891486510907393,2018-03-22T18:40:54Z,2018-03-22T18:40:54Z,2018,3,aides
Twitter for iPhone,"Remember when they were saying, during the campaign, that Donald Trump is giving great speeches and drawing big crowds, but he is spending much less money and not using social media as well as Crooked Hillary’s large and highly sophisticated staff. Well, not saying that anymore!",2018 Mar 22 10:40:37 ,20355,94790,976770619424563200,2018-03-22T10:40:37Z,2018-03-22T10:40:37Z,2018,3,trump
Twitter for iPhone,"Crazy Joe Biden is trying to act like a tough guy. Actually, he is weak, both mentally and physically, and yet he threatens me, for the second time, with physical assault. He doesn’t know me, but he would go down fast and hard, crying all the way. Don’t threaten people Joe!",2018 Mar 22 10:19:57 ,75713,258162,976765417908776963,2018-03-22T10:19:57Z,2018-03-22T10:19:57Z,2018,3,trump
Twitter for iPhone,"Democrats refused to take care of DACA. Would have been so easy, but they just didn’t care. I had to fight for Military and start of Wall.",2018 Mar 22 03:04:47 ,18336,82816,976655903729610752,2018-03-22T03:04:47Z,2018-03-22T03:04:47Z,2018,3,trump
Twitter for iPhone,"Got $1.6 Billion to start Wall on Southern Border, rest will be forthcoming. Most importantly, got $700 Billion to rebuild our Military, $716 Billion next year...most ever. Had to waste money on Dem giveaways in order to take care of military pay increase and new equipment.",2018 Mar 22 03:00:36 ,24772,109425,976654851684945920,2018-03-22T03:00:36Z,2018-03-22T03:00:36Z,2018,3,trump
Twitter for iPhone,".....They can help solve problems with North Korea, Syria, Ukraine, ISIS, Iran and even the coming Arms Race. Bush tried to get along, but didn’t have the “smarts.” Obama and Clinton tried, but didn’t have the energy or chemistry (remember RESET). PEACE THROUGH STRENGTH!",2018 Mar 21 19:05:40 ,20076,85386,976535330835836929,2018-03-21T19:05:40Z,2018-03-21T19:05:40Z,2018,3,trump
Twitter for iPhone,"I called President Putin of Russia to congratulate him on his election victory (in past, Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing, not a bad thing.......",2018 Mar 21 18:56:14 ,29872,131185,976532956557737984,2018-03-21T18:56:14Z,2018-03-21T18:56:14Z,2018,3,trump
Twitter for iPhone,"“Special Council is told to find crimes, whether a crime exists or not. I was opposed to the selection of Mueller to be Special Council. I am still opposed to it. I think President Trump was right when he said there never should have been a Special Council appointed because.....",2018 Mar 21 11:29:03 ,18721,78472,976420417090015232,2018-03-21T11:29:03Z,2018-03-21T11:29:03Z,2018,3,trump
Twitter for iPhone,"...there was no probable cause for believing that there was any crime, collusion or otherwise, or obstruction of justice!”  So stated by Harvard Law Professor Alan Dershowitz.",2018 Mar 21 11:11:17 ,19988,83557,976415945714556928,2018-03-21T11:11:17Z,2018-03-21T11:11:17Z,2018,3,trump
Twitter for iPhone,"“Special Council is told to find crimes, wether crimes exist or not. I was opposed the the selection of Mueller to be Special Council, I still am opposed to it. I think President Trump was right when he said there never should have been a Special Council appointed because.....",2018 Mar 21 11:03:22 ,1967,7213,976413956293226496,2018-03-21T11:03:22Z,2018-03-21T11:03:22Z,2018,3,trump
Twitter for iPhone,Department of Justice should have urged the Supreme Court to at least hear the Drivers License case on illegal immigrants in Arizona. I agree with @LouDobbs. Should have sought review.,2018 Mar 21 10:52:27 ,14868,59987,976411208717950976,2018-03-21T10:52:27Z,2018-03-21T10:52:27Z,2018,3,trump
Twitter for iPhone,AUSTIN BOMBING SUSPECT IS DEAD. Great job by law enforcement and all concerned!,2018 Mar 21 10:28:16 ,26656,137016,976405122757558272,2018-03-21T10:28:16Z,2018-03-21T10:28:16Z,2018,3,trump
Twitter for iPhone,"Our Nation was founded by farmers. Our independence was won by farmers. And our continent was tamed by farmers. Our farmers always lead the way -- we are PROUD of them, and we are DELIVERING for them! #NationalAgricultureDay",2018 Mar 20 15:36:23 ,33993,140902,976120272435793920,2018-03-20T15:36:23Z,2018-03-20T15:36:23Z,2018,3,trump
Twitter for iPhone,The Democrats do not want to help DACA. Would be so easy to make a deal!,2018 Mar 20 00:28:45 ,22003,99230,975891861863829504,2018-03-20T00:28:45Z,2018-03-20T00:28:45Z,2018,3,trump
Twitter for iPhone,A total WITCH HUNT with massive conflicts of interest!,2018 Mar 19 13:07:50 ,24770,111018,975720503997620224,2018-03-19T13:07:50Z,2018-03-19T13:07:50Z,2018,3,trump
Twitter for iPhone,.@seanhannity on @foxandfriends now! Great! 8:18 A.M.,2018 Mar 19 12:16:40 ,8016,50101,975707627182219266,2018-03-19T12:16:40Z,2018-03-19T12:16:40Z,2018,3,trump
Twitter for iPhone,"Why does the Mueller team have 13 hardened Democrats, some big Crooked Hillary supporters, and Zero Republicans? Another Dem recently added...does anyone think this is fair? And yet, there is NO COLLUSION!",2018 Mar 18 12:35:42 ,33419,126139,975350027169206273,2018-03-18T12:35:42Z,2018-03-18T12:35:42Z,2018,3,trump
Twitter for iPhone,"Spent very little time with Andrew McCabe, but he never took notes when he was with me. I don’t believe he made memos except to help his own agenda, probably at a later date. Same with lying James Comey. Can we call them Fake Memos?",2018 Mar 18 12:22:11 ,31695,130172,975346628113596417,2018-03-18T12:22:11Z,2018-03-18T12:22:11Z,2018,3,trump
Twitter for iPhone,"Wow, watch Comey lie under oath to Senator G when asked “have you ever been an anonymous source...or known someone else to be an anonymous source...?” He said strongly “never, no.” He lied as shown clearly on @foxandfriends.",2018 Mar 18 12:02:31 ,27440,102211,975341676297445377,2018-03-18T12:02:31Z,2018-03-18T12:02:31Z,2018,3,trump
