"","default","student","balance","income","resid_resp","resid_pear","resid_dev","def_num","diff_logLik"
"5118","No","No",848.724426358956,41585.9525525882,-0.00278858999076581,-0.0528808847341835,-0.00278858999076581,0,0.00279261619800764
"5119","No","No",507.396131594456,35353.4055306309,-0.000394300047880212,-0.019860905863907,-0.000394300047880212,0,0.000394382902072721
"5120","No","Yes",267.32782909653,19698.7138804734,-4.86690508492377e-05,-0.0069764904960184,-4.86690508492377e-05,0,4.86703839897018e-05
"5121","No","No",420.899331867238,39764.7024313117,-0.000240071979228238,-0.0154961165336097,-0.000240071979228238,0,0.000240102980342272
"5122","No","No",129.596448519056,52169.2315710792,-4.51327193640746e-05,-0.00671824057461249,-4.51327193640746e-05,0,4.5133854996493e-05
"5123","No","No",327.240437287516,40061.6245140304,-0.00014027630891085,-0.0118446607851115,-0.00014027630891085,0,0.000140287008207451
"5124","No","No",678.07110557078,63791.8242046779,-0.00104922549194552,-0.0324087568776846,-0.00104922549194552,0,0.00104980276853439
"5125","No","Yes",199.127092682206,19913.602502446,-3.29080119794497e-05,-0.00573664492123581,-3.29080119794497e-05,0,3.29086271904089e-05
"5126","No","No",1215.6982445086,33598.9707553906,-0.0224514511034987,-0.151548987889317,-0.0224514511034987,0,0.0227106623581221
"5127","No","No",460.681505823092,37129.2708182323,-0.000301615036450403,-0.0173696872604922,-0.000301615036450403,0,0.000301663756545167
"5128","No","Yes",1300.72043313613,9266.52973132816,-0.0179737769532936,-0.135287643321019,-0.0179737769532936,0,0.0181408801902307
"5129","No","No",534.568707980078,37281.0402106883,-0.000460800275658819,-0.0214712065437151,-0.000460800275658819,0,0.000460913120718942
"5130","No","No",1308.52917152034,57190.8748728432,-0.0376509448645643,-0.197797877764969,-0.0376509448645643,0,0.0383854130989221
"5131","No","No",507.065032012892,42753.1919155811,-0.000393551929284707,-0.0198420481146554,-0.000393551929284707,0,0.000393634472175108
"5132","No","No",197.327265397348,24562.119655863,-6.6568568001049e-05,-0.00815922788444499,-6.6568568001049e-05,0,6.65710166458666e-05
"5133","No","Yes",819.834292040018,16412.9970215885,-0.00115779564072815,-0.0340461111624688,-0.00115779564072815,0,0.00115850421536834
"5134","No","No",0,57003.5937659082,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5135","No","No",1489.78033181431,30296.6104370113,-0.0996624171255513,-0.332707827377777,-0.0996624171255513,0,0.10502254503001
"5136","No","No",581.520818602129,53100.5724783833,-0.000603193680675792,-0.0245674122139925,-0.000603193680675792,0,0.00060338615173805
"5137","No","Yes",286.291564637705,19553.6356059805,-5.4263598093213e-05,-0.00736658284356328,-5.4263598093213e-05,0,5.42652511512642e-05
"5138","No","No",371.865220141344,45949.9142067639,-0.000181206058598373,-0.0134624997747499,-0.000181206058598373,0,0.000181223819140541
"5139","No","Yes",992.780221091888,16585.3242820471,-0.00311720273332645,-0.0559191386792895,-0.00311720273332645,0,0.0031222720461983
"5140","No","Yes",758.13852355797,23758.5776345545,-0.000812894765112959,-0.0285229048416929,-0.000812894765112959,0,0.000813246018083191
"5141","No","No",1174.19490858526,35533.4845189991,-0.0177782172518753,-0.134536251761922,-0.0177782172518753,0,0.0179404925568178
"5142","No","Yes",1196.09826443678,23851.2213915256,-0.00994158920235723,-0.100206870241647,-0.00994158920235723,0,0.0099927037379075
"5143","No","No",613.231402434956,34664.5713252985,-0.000723482678762802,-0.026907368598842,-0.000723482678762802,0,0.000723758742765312
"5144","No","No",968.972340284544,33763.1902797405,-0.00554426433207588,-0.0746670916375443,-0.00554426433207588,0,0.00556008081855452
"5145","No","Yes",1151.29871640683,14384.7670811016,-0.00770537804777745,-0.0881204399751108,-0.00770537804777745,0,0.00773611699378307
"5146","No","No",848.702739852829,35192.8388667608,-0.00278824396929308,-0.0528775946029283,-0.00278824396929308,0,0.00279226918291897
"5147","No","Yes",989.090770148173,20262.0219405694,-0.00305210307890871,-0.0553303436688336,-0.00305210307890871,0,0.0030569640093745
"5148","No","No",92.7406629973356,40722.5906489062,-3.65299961211874e-05,-0.00604411537038738,-3.65299961211874e-05,0,3.65307437277806e-05
"5149","No","No",1654.93417536157,33179.7839229244,-0.222127484061453,-0.534375988240246,-0.222127484061453,0,0.251386887020203
"5150","No","No",212.497928709852,53619.4757063793,-7.26226826431298e-05,-0.0085222037689912,-7.26226826431298e-05,0,7.26255913150453e-05
"5151","No","No",73.8932348303483,44308.9054028973,-3.27855861757693e-05,-0.00572596377090114,-3.27855861757693e-05,0,3.27861899904747e-05
"5152","No","No",692.15523399331,37592.2608516004,-0.00113744003077619,-0.0337451518571355,-0.00113744003077619,0,0.00113811765072569
"5153","No","No",957.583962212343,40315.7728375368,-0.00519536572864128,-0.0722668562929229,-0.00519536572864128,0,0.00520926071612848
"5154","No","No",69.023877541276,41566.5820708201,-3.18822362379145e-05,-0.00564652572360302,-3.18822362379145e-05,0,3.1882807547845e-05
"5155","No","No",1394.12544339822,42921.017077944,-0.0600946221093407,-0.252857440182419,-0.0600946221093407,0,0.0619915353016722
"5156","No","No",1317.86646809989,36610.8861107082,-0.0396410928548335,-0.203168336686597,-0.0396410928548335,0,0.0404561775142156
"5157","No","No",602.096395581271,53553.7224709536,-0.0006787328180704,-0.0260613470334619,-0.0006787328180704,0,0.000678976039580448
"5158","No","No",430.11822118801,41105.2876346529,-0.000253110131844604,-0.0159114491107186,-0.000253110131844604,0,0.000253144556495499
"5159","No","No",211.983028197665,33448.2447835816,-7.24084472715994e-05,-0.00850962341320105,-7.24084472715994e-05,0,7.24113390333514e-05
"5160","No","No",544.143145637753,33861.5539040239,-0.000486811899101324,-0.0220691866716954,-0.000486811899101324,0,0.000486937722939729
"5161","No","Yes",943.843064280149,16701.7830932761,-0.00235582974409605,-0.0485941640884253,-0.00235582974409605,0,0.00235873467431702
"5162","Yes","No",1412.19244842734,37283.0081014143,0.933775681562156,3.75502239080648,0.933775681562156,1,2.71832588369421
"5163","No","No",1416.44476989919,33099.4968843458,-0.0677492627140172,-0.269578913684941,-0.0677492627140172,0,0.0701723310891111
"5164","No","No",193.283164669805,37376.6497130654,-6.50416978702204e-05,-0.00806510561417852,-6.50416978702204e-05,0,6.50440367735428e-05
"5165","No","No",857.23644841428,67124.0570892684,-0.00292776514729957,-0.0541882102121107,-0.00292776514729957,0,0.00293220093908531
"5166","No","No",1132.07848219228,29715.3049436,-0.0140150185443021,-0.119223450960748,-0.0140150185443021,0,0.0141157894498747
"5167","No","No",1489.3570273597,37758.4128863958,-0.0994446783663131,-0.332304004801602,-0.0994446783663131,0,0.104780584738137
"5168","No","No",1527.35932473709,33923.5287652524,-0.120749789374749,-0.370584243827397,-0.120749789374749,0,0.12873895973496
"5169","No","Yes",1427.04938367718,18268.5268315544,-0.0364102440856531,-0.19438632446597,-0.0364102440856531,0,0.0371012676796454
"5170","No","No",964.863037287274,43744.9833544683,-0.00541576173418796,-0.0737919502464577,-0.00541576173418796,0,0.00543085604761018
"5171","No","No",326.15092990097,32919.9710526922,-0.000139402199979523,-0.0118076939180459,-0.000139402199979523,0,0.000139412767680369
"5172","No","No",866.299668540652,65931.951109459,-0.00308357243966007,-0.0556157376040193,-0.00308357243966007,0,0.00308849022655977
"5173","No","No",626.160154224477,34007.9083467236,-0.000779152988381287,-0.0279241927571261,-0.000779152988381287,0,0.00077947279169166
"5174","No","No",836.192864603416,43275.1452255696,-0.00259561162091682,-0.0510133938614678,-0.00259561162091682,0,0.00259910263116581
"5175","No","No",826.558020541498,44371.747340566,-0.00245634889246618,-0.0496225493056482,-0.00245634889246618,0,0.00245947730604712
"5176","No","No",102.122522558306,33300.1875216945,-3.85503740009027e-05,-0.00620901442980538,-3.85503740009027e-05,0,3.85512056482185e-05
"5177","No","No",1609.29703093561,52752.9684251831,-0.180172109773678,-0.468794424276635,-0.180172109773678,0,0.198782026709864
"5178","No","Yes",140.455621890314,11179.4978592832,-2.35014600439278e-05,-0.00484788741366099,-2.35014600439278e-05,0,2.35017764680379e-05
"5179","No","No",1147.98069460388,20766.3950725174,-0.0153334994614612,-0.1247889296447,-0.0153334994614612,0,0.015454145910212
"5180","No","No",855.292565736026,35749.0327861947,-0.00289538374971157,-0.0538868382814382,-0.00289538374971157,0,0.00289972247935566
"5181","No","No",1682.20185616143,36366.9912912394,-0.250331252732497,-0.577860266233807,-0.250331252732497,0,0.288381571174682
"5182","No","No",689.820773571356,30304.7803009091,-0.0011223221735952,-0.0335198925405478,-0.0011223221735952,0,0.0011229820297558
"5183","No","No",1706.04630524722,32900.7114384092,-0.276873298782761,-0.61877582595486,-0.276873298782761,0,0.324500415852071
"5184","No","No",479.521909132235,43743.6223126641,-0.000336038337471096,-0.0183344292846585,-0.000336038337471096,0,0.000336098691377629
"5185","No","Yes",765.363356845999,11976.408494525,-0.000847273967985957,-0.0291203099213215,-0.000847273967985957,0,0.000847655301527084
"5186","No","No",894.329102865568,45250.7303099136,-0.00361968392155513,-0.0602729925508854,-0.00361968392155513,0,0.00362644952951996
"5187","No","No",993.647092771748,26768.9566762714,-0.00638216456344551,-0.0801446081542504,-0.00638216456344551,0,0.00640310376036268
"5188","No","Yes",378.49251967355,18659.7721270352,-9.20999557543509e-05,-0.00959731415227727,-9.20999557543509e-05,0,9.21046606663367e-05
"5189","No","Yes",576.065007536312,13536.6090365199,-0.000286108736039803,-0.0169171693162802,-0.000286108736039803,0,0.000286153074512185
"5190","Yes","Yes",2113.62976138136,21100.7217870678,0.339874338392725,0.717539609158225,0.339874338392725,1,0.416561568581528
"5191","No","No",542.6962061198,40996.2123286467,-0.00048278872701214,-0.0219777597710097,-0.00048278872701214,0,0.00048291249754584
"5192","No","Yes",493.629546126545,20500.2126317106,-0.000178298035187115,-0.0133540192843056,-0.000178298035187115,0,0.000178315419134378
"5193","No","No",0,29322.6313944581,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5194","No","No",1185.5812526407,47782.4971306183,-0.0189558077510323,-0.139003860583238,-0.0189558077510323,0,0.0191403563168251
"5195","No","Yes",1719.87111940058,22431.8580010025,-0.168601139811021,-0.450324463994489,-0.168601139811021,0,0.184829903044488
"5196","No","No",495.750069071721,44361.3911905098,-0.000368820962995424,-0.0192082545299408,-0.000368820962995424,0,0.000368893543168269
"5197","No","No",533.894154434264,33785.7461367448,-0.000459020939679974,-0.0214296928737504,-0.000459020939679974,0,0.000459132922514982
"5198","No","No",150.142705477658,38610.3773141685,-5.07797871026091e-05,-0.00712617469757331,-5.07797871026091e-05,0,5.07812208070391e-05
"5199","No","Yes",1298.90149315481,14975.264926979,-0.017790475531253,-0.134583465707435,-0.017790475531253,0,0.0179541809269494
"5200","No","No",957.238959913911,57698.4082232021,-0.00518514412591702,-0.072195359812554,-0.00518514412591702,0,0.00519898469474356
"5201","No","No",836.933291572557,51031.9398320695,-0.0026066341118735,-0.0511218780018545,-0.0026066341118735,0,0.00261015466730896
"5202","No","Yes",1400.70282406811,23083.2601589174,-0.0314623800602118,-0.180234339509012,-0.0314623800602118,0,0.0319770639171111
"5203","No","No",857.329141983597,25742.1737665286,-0.00292931823406731,-0.05420262308629,-0.00292931823406731,0,0.00293375870808177
"5204","No","No",876.765555277728,49291.1665644759,-0.00327380304223666,-0.057311046332848,-0.00327380304223666,0,0.00327934291556176
"5205","No","No",979.316714853783,27534.9121409756,-0.00588132479319035,-0.0769163143486045,-0.00588132479319035,0,0.00589911570421009
"5206","No","Yes",491.704320814421,8352.20898846706,-0.000176339536384328,-0.0132804607412837,-0.000176339536384328,0,0.000176356544329792
"5207","No","No",1621.7116428388,37970.4740221371,-0.190935103735982,-0.485792954105934,-0.190935103735982,0,0.212013852443079
"5208","No","No",643.61550941031,44251.0158829684,-0.000861164880170441,-0.0293582547900223,-0.000861164880170441,0,0.000861554935227105
"5209","No","Yes",343.798638052777,19971.7762095045,-7.54759438773031e-05,-0.0086880170882312,-7.54759438773031e-05,0,7.54791177541847e-05
"5210","Yes","No",1711.16909322993,18579.1024704064,0.717202952156294,1.59251524513592,0.717202952156294,1,1.26526116853336
"5211","No","No",1170.02740630312,33332.6257830801,-0.0173654149470873,-0.132937209993781,-0.0173654149470873,0,0.0175202246954314
"5212","No","Yes",638.204399721592,14641.383733897,-0.000408630643396768,-0.0202187460209609,-0.000408630643396768,0,0.000408720476571034
"5213","No","Yes",1457.83941086875,18496.9320583648,-0.0431427806006307,-0.21233935668102,-0.0431427806006307,0,0.044116568761865
"5214","No","No",383.860154972825,31749.6784240199,-0.000194114871197118,-0.0139338637533212,-0.000194114871197118,0,0.000194135224205638
"5215","No","No",618.031682935868,44419.5476702595,-0.000743672618953296,-0.0272805073176974,-0.000743672618953296,0,0.000743964176763257
"5216","No","No",565.218299871113,29015.7240563929,-0.000549355986371454,-0.0234447850118867,-0.000549355986371454,0,0.000549515885040819
"5217","No","No",290.145958733314,32862.5552897116,-0.000113384990673799,-0.0106488425797253,-0.000113384990673799,0,0.000113392012394797
"5218","No","Yes",576.944278840372,22800.8670501164,-0.000287555486368643,-0.0169598997140507,-0.000287555486368643,0,0.000287600269984978
"5219","No","No",633.127115560167,54034.3550059018,-0.00081090652492112,-0.0284879733918252,-0.00081090652492112,0,0.000811252706739651
"5220","No","Yes",1350.62900231003,11854.9844393708,-0.0237920628458102,-0.156115089356816,-0.0237920628458102,0,0.0240853980139946
"5221","No","Yes",893.558271644587,23033.8122137051,-0.00176640121655917,-0.0420657451027267,-0.00176640121655917,0,0.00176804049999646
"5222","No","Yes",895.318965804225,20869.355939084,-0.00178430570003753,-0.0422787788116059,-0.00178430570003753,0,0.00178597815454395
"5223","No","No",1470.57249106757,44490.321073276,-0.0901998061748365,-0.314868916464357,-0.0901998061748365,0,0.0945612005536987
"5224","No","No",789.256511246828,43835.3402744718,-0.00198398911424224,-0.0445862439769892,-0.00198398911424224,0,0.00198603524495411
"5225","No","No",218.769004560376,52074.6627185221,-7.52833301990368e-05,-0.00867692331449052,-7.52833301990368e-05,0,7.52864533524189e-05
"5226","No","Yes",531.693802744842,15794.5816061376,-0.000221811883783165,-0.0148950023568522,-0.000221811883783165,0,0.000221838668267083
"5227","No","Yes",1268.53785480677,21336.8901013062,-0.0149884843039032,-0.123355411053569,-0.0149884843039032,0,0.0151046281051777
"5228","No","No",0,34040.3129149758,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5229","No","No",1046.56286488318,26555.4889385252,-0.00862687081806993,-0.0932841966352976,-0.00862687081806993,0,0.00866507384853321
"5230","No","No",389.992175159101,29032.1126978627,-0.000201065217841404,-0.014181172490079,-0.000201065217841404,0,0.000201087039158665
"5231","No","No",642.234627903716,35800.0838167837,-0.000854374087321925,-0.0292421727405986,-0.000854374087321925,0,0.000854758062359906
"5232","No","No",391.989952172087,35012.8696092424,-0.000203382909655559,-0.0142626884800189,-0.000203382909655559,0,0.000203405231786746
"5233","No","No",1483.68901084985,58310.5123479193,-0.09656971414677,-0.326943833274786,-0.09656971414677,0,0.10159131021544
"5234","No","Yes",438.57477088502,17439.1149542308,-0.000130007841409739,-0.0114028393677299,-0.000130007841409739,0,0.000130017145920647
"5235","No","No",897.861693678463,47557.5240974682,-0.00369353119301096,-0.0608869767706842,-0.00369353119301096,0,0.00370057432121484
"5236","No","No",0,41693.3858354334,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5237","No","Yes",776.639070176992,15338.8886029457,-0.00090385476254606,-0.0300777734390879,-0.00090385476254606,0,0.000904288274114151
"5238","No","No",112.470708913449,34320.0261502942,-4.09086860996985e-05,-0.00639612067496863,-4.09086860996985e-05,0,4.09096212479199e-05
"5239","No","No",634.477775997833,56726.1200096328,-0.000817210498371786,-0.0285985817406552,-0.000817210498371786,0,0.000817562040651865
"5240","No","No",791.94749610165,47886.5232680271,-0.00201479973055796,-0.0449318077083324,-0.00201479973055796,0,0.00201690950257216
"5241","No","No",1088.28530583846,43134.5314123793,-0.0109348915800382,-0.105146494923326,-0.0109348915800382,0,0.0109962347595456
"5242","No","Yes",2018.35853570806,15472.8495805739,-0.529261036295397,-1.06033937253923,-0.529261036295397,0,0.755949515685302
"5243","No","No",1470.6352731309,40080.214746584,-0.0902293740256051,-0.314925637339295,-0.0902293740256051,0,0.0945937184808372
"5244","No","Yes",611.208896633182,19733.2518009617,-0.00035001195381232,-0.018711881387892,-0.00035001195381232,0,0.000350078053656944
"5245","No","No",1117.08002839593,42388.4155540623,-0.0128741729860103,-0.114201921904691,-0.0128741729860103,0,0.012959198227918
"5246","No","No",1589.99091896711,42268.2798533658,-0.164384229762613,-0.443533841230935,-0.164384229762613,0,0.179685826311584
"5247","No","No",0,57898.4151586563,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5248","No","No",636.238668216172,39172.3633653161,-0.000825502749067943,-0.0287434299773744,-0.000825502749067943,0,0.000825861404791794
"5249","No","Yes",714.397171134248,17412.7179760367,-0.000632569236875657,-0.0251588877733893,-0.000632569236875657,0,0.000632782835850776
"5250","No","Yes",946.779603881376,12881.4021094055,-0.00239576629738875,-0.0490053035653721,-0.00239576629738875,0,0.00239876992839072
"5251","No","No",108.056775837302,41840.3258124129,-3.98856188810811e-05,-0.0063156321779478,-3.98856188810811e-05,0,3.98865083752753e-05
"5252","No","No",816.888352751253,52492.3459447917,-0.00232407726461796,-0.0482648027253032,-0.00232407726461796,0,0.00232687962920863
"5253","No","No",5.88381627957153,45840.4724566522,-2.21925009754126e-05,-0.00471094401298109,-2.21925009754126e-05,0,2.21927801931088e-05
"5254","No","No",761.75063431318,13889.1325349332,-0.00169480493554798,-0.0412029389204012,-0.00169480493554798,0,0.00169630106029217
"5255","No","Yes",1173.7813429519,15823.8054768027,-0.00875710811827528,-0.093991874912461,-0.00875710811827528,0,0.00879678668536599
"5256","No","No",1418.47537255722,38034.1444323705,-0.0684888996684938,-0.271154038579021,-0.0684888996684938,0,0.0709663809998347
"5257","No","Yes",864.357126766229,10484.7705038946,-0.00149429959763371,-0.0386850858934417,-0.00149429959763371,0,0.00149547547925977
"5258","No","Yes",1101.16009199422,14307.0010845492,-0.00579008048803612,-0.0763138307464731,-0.00579008048803612,0,0.00580746925254516
"5259","No","No",0,46615.6980277052,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5260","No","No",0,43782.2558593837,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5261","No","No",582.317221802386,29239.8460732045,-0.000605954815875007,-0.0246236110216197,-0.000605954815875007,0,0.000606149038276271
"5262","No","No",369.050487595412,38418.8665205537,-0.000178303383948979,-0.0133542196221028,-0.000178303383948979,0,0.000178320585632719
"5263","No","No",966.051877458136,10174.7298015834,-0.0054526305403675,-0.0740440728357481,-0.0054526305403675,0,0.0054679303273133
"5264","No","No",399.445615081295,54329.9229320772,-0.000212270825348321,-0.014571063578831,-0.000212270825348321,0,0.000212295120604722
"5265","No","No",51.8884865930952,41839.1733870635,-2.88966977608999e-05,-0.00537564254802822,-2.88966977608999e-05,0,2.88971682493866e-05
"5266","No","No",460.879415522297,40046.0293272785,-0.000301957649546115,-0.0173795527994414,-0.000301957649546115,0,0.000302006479387273
"5267","No","No",1139.0127276922,36958.5780108845,-0.0145756189836032,-0.121619118666588,-0.0145756189836032,0,0.0146846205867632
"5268","No","No",707.573102936183,48790.4022479433,-0.00124252336029578,-0.0352713643806219,-0.00124252336029578,0,0.00124333093731366
"5269","No","Yes",1034.60315139143,18614.037496336,-0.00395933171205884,-0.0630481588477432,-0.00395933171205884,0,0.00396748957871296
"5270","No","No",118.869800099736,42823.5719634177,-4.2438651390385e-05,-0.00651463372001479,-4.2438651390385e-05,0,4.24396569087548e-05
"5271","No","Yes",461.004340791417,15554.0297650627,-0.000147862105391139,-0.0121607553970371,-0.000147862105391139,0,0.000147874107938151
"5272","No","No",1057.27499998475,42731.876409648,-0.00916876350022578,-0.0961956737083466,-0.00916876350022578,0,0.0092119079887425
"5273","No","No",1035.48588062782,41714.3737690575,-0.00809990526723829,-0.0903661966365285,-0.00809990526723829,0,0.00813359182620843
"5274","No","No",1010.27951299617,34188.9846488206,-0.00701679779453391,-0.084061769921224,-0.00701679779453391,0,0.00704209479454221
"5275","No","No",0,41199.7993550432,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5276","No","No",656.023725381919,36349.436988707,-0.000924656273524293,-0.0304222296035529,-0.000924656273524293,0,0.000925105470173548
"5277","No","No",539.137500807565,23561.4305215043,-0.000473034666584983,-0.0217545060683518,-0.000473034666584983,0,0.000473153528787407
"5278","No","No",1377.46206134276,49406.072701575,-0.0549156881877804,-0.241053220561897,-0.0549156881877804,0,0.0564944924859674
"5279","No","Yes",1322.14599591033,21272.5759430238,-0.0202774092219796,-0.143864841567106,-0.0202774092219796,0,0.0204902233480198
"5280","No","Yes",1393.58949068025,23261.8632426465,-0.0302420892682867,-0.176593303130591,-0.0302420892682867,0,0.030717345312155
"5281","No","No",1324.0139835537,45114.740311117,-0.0410060278158887,-0.206783514473443,-0.0410060278158887,0,0.0418788960782877
"5282","No","No",1020.52955729319,35652.6634579727,-0.00743871258930639,-0.0865705592922521,-0.00743871258930639,0,0.00746713482078576
"5283","No","No",2033.54023491605,41629.2372883968,-0.714872922739859,-1.58341659644595,-0.714872922739859,0,1.25992204927218
"5284","No","No",888.642912599117,19942.6028703941,-0.00350389413191387,-0.059297677657153,-0.00350389413191387,0,0.00351023580549281
"5285","No","No",1350.1162674817,39555.962310795,-0.0473181038111635,-0.222863891784908,-0.0473181038111635,0,0.0484847497677947
"5286","Yes","Yes",1936.06186248878,13377.8288411616,0.587841372825884,1.19425722413522,0.587841372825884,1,0.889031877096841
"5287","No","Yes",1406.91736397007,16427.1007755423,-0.0325673644100556,-0.183476708265607,-0.0325673644100556,0,0.0331191338076451
"5288","No","No",282.838124549013,29478.1380100909,-0.000108729219604935,-0.0104278973400045,-0.000108729219604935,0,0.000108735682260885
"5289","No","No",601.082571361275,25319.3660998709,-0.000674798457554984,-0.0259856521563778,-0.000674798457554984,0,0.0006750388903356
"5290","No","Yes",1639.42660841751,14682.7766583761,-0.113329610283619,-0.35751197638499,-0.113329610283619,0,0.120367392244134
"5291","No","Yes",48.528095875895,16647.3061614762,-1.38679782816949e-05,-0.00372399927566905,-1.38679782816949e-05,0,1.38680899226529e-05
"5292","No","No",324.504531784576,51139.8768545561,-0.000138091621232835,-0.0117520505939331,-0.000138091621232835,0,0.000138101993229611
"5293","No","Yes",886.401507936787,13995.8895892463,-0.00169545150984898,-0.0412108110526637,-0.00169545150984898,0,0.00169696259831653
"5294","No","No",967.441573778468,51674.4193685904,-0.00549604492538221,-0.0743398841068156,-0.00549604492538221,0,0.00551158844541533
"5295","No","No",711.737607680277,45419.8819421071,-0.00127253451514945,-0.0356953207372978,-0.00127253451514945,0,0.00127338128686461
"5296","No","No",1547.8807897846,50638.3395897593,-0.13382028599647,-0.393058301113658,-0.13382028599647,0,0.143727972127749
"5297","No","Yes",1200.59444464954,13772.9891155444,-0.0101987651147398,-0.101507889731678,-0.0101987651147398,0,0.0102525543503589
"5298","No","No",0,45201.1287123812,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5299","No","No",1454.98158871843,43821.2213471973,-0.0831223857129029,-0.301094841479346,-0.0831223857129029,0,0.0868080461546015
"5300","No","No",355.442338612803,46147.517874115,-0.000164912481888344,-0.0128428845085809,-0.000164912481888344,0,0.000164927220112077
"5301","No","No",0,46927.7844526087,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5302","No","No",0,49784.3363547474,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5303","No","No",282.865313074855,39961.0398249001,-0.000108746181993497,-0.0104287108029583,-0.000108746181993497,0,0.00010875264661081
"5304","No","No",303.7151176961,29048.0352380344,-0.000122564949783287,-0.0110715840687599,-0.000122564949783287,0,0.000122573140970417
"5305","No","No",157.763001571446,36206.2856905703,-5.30493263660358e-05,-0.00728369005013013,-5.30493263660358e-05,0,5.30508895053572e-05
"5306","No","No",300.000466508024,41189.4522010561,-0.000119980426999558,-0.0109542148979187,-0.000119980426999558,0,0.000119988279948302
"5307","No","No",463.982072534495,43330.5524368375,-0.000307379985317301,-0.0175349507220186,-0.000307379985317301,0,0.000307430567659139
"5308","No","No",1654.23495626913,39580.1297092869,-0.221435002946601,-0.533305053268126,-0.221435002946601,0,0.250495654280599
"5309","No","No",762.57449743267,45526.8947859781,-0.0017028222700316,-0.0413004457560288,-0.0017028222700316,0,0.00170433249002144
"5310","No","Yes",1887.88171576879,21901.1824969382,-0.347167878455767,-0.729237528024763,-0.347167878455767,0,0.42731019983637
"5311","No","No",1206.26349180131,34621.7733090617,-0.0212934924637068,-0.147501762984429,-0.0212934924637068,0,0.0215265519329932
"5312","No","Yes",247.653103614015,20444.7524326315,-4.34735580879583e-05,-0.00659359144324075,-4.34735580879583e-05,0,4.34746247037765e-05
"5313","No","No",576.796119948856,39209.8328678459,-0.000587069763774849,-0.02423663790907,-0.000587069763774849,0,0.000587252165473728
"5314","No","Yes",1214.40830614039,18055.2384673481,-0.0110307967315148,-0.105611705740318,-0.0110307967315148,0,0.0110937084575653
"5315","No","No",987.745528266879,40243.6200175724,-0.00617097007239844,-0.0787990317142873,-0.00617097007239844,0,0.00619055042716354
"5316","No","Yes",1257.01612997428,19247.9006122535,-0.0140430650171458,-0.119344382093241,-0.0140430650171458,0,0.0141450112600978
"5317","No","No",524.085618869391,40319.1181371203,-0.000433910612940906,-0.0208350419508192,-0.000433910612940906,0,0.000434010778462834
"5318","No","Yes",1236.20709180902,23364.0486787434,-0.0124822304143142,-0.112427780731225,-0.0124822304143142,0,0.0125627737988907
"5319","No","No",1008.67500060109,68610.4120555314,-0.00695293872494014,-0.0836756868134035,-0.00695293872494014,0,0.00697777858090376
"5320","No","Yes",1474.77960459732,17382.4673857923,-0.0473385556831918,-0.22291444253545,-0.0473385556831918,0,0.0485138054857543
"5321","No","No",772.375314624076,36997.3367352005,-0.00180115232523648,-0.0424782571286354,-0.00180115232523648,0,0.00180284076873249
"5322","No","No",701.552593711794,39526.5771906576,-0.00120038238866799,-0.0346673483017983,-0.00120038238866799,0,0.0012011364888167
"5323","No","No",0,28798.0399729688,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5324","No","Yes",1165.89551137885,14969.287247901,-0.00837292682801104,-0.0918891978396626,-0.00837292682801104,0,0.00840920752898455
"5325","No","No",0,28226.557953656,-2.14557617835082e-05,-0.00463208615454195,-2.14557617835082e-05,0,2.14560229778726e-05
"5326","No","No",1429.22104820795,40564.8863059473,-0.0725288942856504,-0.279643889523584,-0.0725288942856504,0,0.0753147981820348
"5327","No","Yes",806.669235669924,17359.6747587048,-0.00107364528512045,-0.0327841308906466,-0.00107364528512045,0,0.0010742553080263
"5328","No","No",528.089315636181,46389.3406847376,-0.000443990025552938,-0.0210757500520643,-0.000443990025552938,0,0.000444094856106858
"5329","No","No",963.428148153574,60084.1264776155,-0.00537159243394115,-0.0734887900854536,-0.00537159243394115,0,0.00538644241601105
"5330","No","Yes",764.527166698458,22578.6356703964,-0.000843221780891166,-0.0290505319042349,-0.000843221780891166,0,0.000843599505174097
"5331","No","No",573.699136954666,49465.7548491151,-0.000576735173836369,-0.0240222394718615,-0.000576735173836369,0,0.000576911262783142
"5332","No","No",1410.36924005266,62395.0381452745,-0.0655803057042496,-0.264920598042771,-0.0655803057042496,0,0.0678474547472661
